qname	qlen	start1	end1	strand	tname	tlen	start2	end2	n_match	length	mapq	identity
1	30427671	14836985	14837404	-	1	30427671	14698435	14698812	57	419	0	13.60381861575179
1	30427671	12823037	12823097	-	1	30427671	8794440	8794500	60	60	0	100.0
1	30427671	14737543	14737687	-	1	30427671	14819527	14819671	48	144	0	33.33333333333333
1	30427671	13057723	13057786	-	1	30427671	6236837	6236923	53	86	0	61.627906976744185
1	30427671	21234358	21235089	-	1	30427671	24757412	24758190	57	778	0	7.326478149100257
1	30427671	22040622	22040670	-	1	30427671	10099437	10099485	48	48	0	100.0
1	30427671	15089594	15089923	+	1	30427671	15371740	15372069	57	329	0	17.325227963525837
1	30427671	15790211	15790414	-	1	30427671	15484865	15485080	51	215	0	23.72093023255814
1	30427671	13877740	13877831	+	1	30427671	3892236	3892327	48	91	0	52.74725274725275
1	30427671	8632191	8633407	+	1	30427671	25308508	25309681	57	1216	0	4.6875
1	30427671	24744956	24745105	-	1	30427671	11422269	11422418	48	149	0	32.21476510067114
1	30427671	15333978	15334072	+	1	30427671	15204586	15204680	63	94	0	67.02127659574468
1	30427671	15846198	15846277	+	1	30427671	15676466	15676545	65	79	0	82.27848101265823
1	30427671	10597874	10598266	-	1	30427671	21428208	21428562	57	392	0	14.540816326530612
1	30427671	14511228	14511276	-	1	30427671	15437720	15437768	48	48	0	100.0
1	30427671	14698435	14698812	-	1	30427671	14836985	14837404	57	419	0	13.60381861575179
1	30427671	14107448	14107544	+	1	30427671	14839198	14839294	62	96	0	64.58333333333334
1	30427671	15298520	15298618	+	1	30427671	15136895	15136993	63	98	0	64.28571428571429
1	30427671	7004514	7004578	+	1	30427671	6075820	6075884	48	64	0	75.0
1	30427671	14421584	14421684	+	1	30427671	13801325	13801425	48	100	0	48.0
1	30427671	14827660	14827935	-	1	30427671	14736313	14736594	49	281	0	17.437722419928825
1	30427671	14724691	14724972	-	1	30427671	14827660	14827935	49	281	0	17.437722419928825
1	30427671	15713453	15714782	-	1	30427671	15483721	15485080	54	1359	0	3.9735099337748347
1	30427671	15011444	15012906	-	1	30427671	14608957	14610255	76	1462	0	5.198358413132695
1	30427671	12457863	12458057	+	1	30427671	29078607	29078802	47	195	0	24.102564102564102
1	30427671	14930010	14930605	+	1	30427671	14712196	14712782	61	595	0	10.252100840336134
1	30427671	4742013	4742060	+	1	30427671	9158197	9158244	47	47	0	100.0
1	30427671	14824171	14824218	+	1	30427671	14683766	14683813	47	47	0	100.0
1	30427671	17449014	17449762	+	1	30427671	3826976	3827569	76	748	0	10.16042780748663
1	30427671	13152536	13152635	+	1	30427671	11818315	11818440	63	125	0	50.4
1	30427671	9919258	9919319	-	1	30427671	12097468	12097529	47	61	0	77.04918032786885
1	30427671	3826976	3827569	+	1	30427671	17449014	17449762	76	748	0	10.16042780748663
1	30427671	14735117	14735281	-	1	30427671	14830914	14831076	48	164	0	29.268292682926827
1	30427671	14738860	14739141	-	1	30427671	14669845	14670120	49	281	0	17.437722419928825
1	30427671	14688065	14689661	+	1	30427671	14908956	14910711	76	1758	0	4.323094425483505
1	30427671	10527958	10528678	+	1	30427671	18301452	18302318	76	866	0	8.775981524249422
1	30427671	11818315	11818440	+	1	30427671	13152536	13152635	63	125	0	50.4
1	30427671	15090006	15090120	+	1	30427671	15248092	15248206	57	114	0	50.0
1	30427671	15436294	15436529	-	1	30427671	15198458	15198692	63	235	0	26.80851063829787
1	30427671	14012906	14013355	-	1	30427671	21918488	21918888	57	449	0	12.694877505567929
1	30427671	15097615	15097878	+	1	30427671	15296939	15297203	61	264	0	23.106060606060606
1	30427671	14908956	14910711	+	1	30427671	14688065	14689661	76	1758	0	4.323094425483505
1	30427671	14827660	14827935	-	1	30427671	14744108	14744389	49	281	0	17.437722419928825
1	30427671	9158197	9158244	+	1	30427671	4742013	4742060	47	47	0	100.0
1	30427671	16114342	16114510	-	1	30427671	16407185	16407352	47	168	0	27.976190476190478
1	30427671	14425546	14425593	-	1	30427671	15420772	15420819	47	47	0	100.0
1	30427671	15353871	15353935	+	1	30427671	15176369	15176433	64	64	0	100.0
1	30427671	4743109	4743156	-	1	30427671	20412938	20412985	47	47	0	100.0
1	30427671	16962491	16962538	-	1	30427671	24733180	24733227	47	47	0	100.0
1	30427671	22428188	22428235	+	1	30427671	26973410	26973457	47	47	0	100.0
1	30427671	2587303	2587502	+	1	30427671	9384238	9384384	57	199	0	28.643216080402013
1	30427671	21918488	21918888	-	1	30427671	14012906	14013355	57	449	0	12.694877505567929
1	30427671	13801660	13801748	-	1	30427671	14492697	14492785	47	88	0	53.40909090909091
1	30427671	15417984	15418154	-	1	30427671	14124609	14124784	49	175	0	28.000000000000004
1	30427671	4583353	4583445	-	1	30427671	11669470	11669563	47	93	0	50.53763440860215
1	30427671	15853501	15854094	-	1	30427671	15771119	15771713	47	594	0	7.912457912457913
1	30427671	19593794	19593841	-	1	30427671	16038578	16038625	47	47	0	100.0
1	30427671	15172357	15172421	+	1	30427671	15353871	15353935	64	64	0	100.0
1	30427671	17515283	17515437	+	1	30427671	13433402	13433547	50	154	0	32.467532467532465
1	30427671	8297578	8299313	-	1	30427671	26580424	26582068	65	1737	0	3.742084052964882
1	30427671	16930020	16930546	+	1	30427671	256146	256651	57	537	0	10.614525139664805
1	30427671	13648106	13648232	+	1	30427671	14900237	14900357	49	126	0	38.88888888888889
1	30427671	14408892	14409089	-	1	30427671	15747457	15747654	47	197	0	23.85786802030457
1	30427671	12855913	12855988	+	1	30427671	25963177	25963252	47	75	0	62.66666666666667
1	30427671	14827660	14827935	-	1	30427671	14732016	14732297	49	281	0	17.437722419928825
1	30427671	16043343	16043410	+	1	30427671	20993294	20993361	47	67	0	70.1492537313433
1	30427671	18805171	18805366	+	1	30427671	27008650	27008778	61	197	0	30.96446700507614
1	30427671	15205189	15205503	+	1	30427671	15094112	15094428	51	316	0	16.139240506329113
1	30427671	16707152	16707877	-	1	30427671	15918083	15918766	56	725	0	7.724137931034483
1	30427671	15349154	15349322	+	1	30427671	15233366	15233534	57	168	0	33.92857142857143
1	30427671	18301452	18302318	+	1	30427671	10527958	10528678	76	866	0	8.775981524249422
1	30427671	15248092	15248206	+	1	30427671	15090006	15090120	57	114	0	50.0
1	30427671	26580424	26582068	-	1	30427671	8297578	8299313	65	1737	0	3.742084052964882
1	30427671	14409792	14409839	-	1	30427671	15420772	15420819	47	47	0	100.0
1	30427671	2846546	2846593	+	1	30427671	20412938	20412985	47	47	0	100.0
1	30427671	14744108	14744389	-	1	30427671	14669845	14670120	49	281	0	17.437722419928825
1	30427671	16050551	16050598	-	1	30427671	19593794	19593841	47	47	0	100.0
1	30427671	13575039	13577648	-	1	30427671	19676029	19678648	57	2635	0	2.163187855787476
1	30427671	15090006	15090120	+	1	30427671	15352960	15353074	57	114	0	50.0
1	30427671	2587829	2587964	+	1	30427671	13810900	13811035	47	135	0	34.81481481481482
1	30427671	21929776	21929859	+	1	30427671	12012796	12012879	47	83	0	56.62650602409639
1	30427671	21128748	21128795	-	1	30427671	19741617	19741664	47	47	0	100.0
1	30427671	19741617	19741664	-	1	30427671	21128748	21128795	47	47	0	100.0
1	30427671	14821838	14822809	-	1	30427671	14927581	14928542	50	971	0	5.149330587023687
1	30427671	20412938	20412985	-	1	30427671	4743109	4743156	47	47	0	100.0
1	30427671	14339740	14339815	+	1	30427671	14449809	14449884	60	75	0	80.0
1	30427671	14364139	14364186	-	1	30427671	15420772	15420819	47	47	0	100.0
1	30427671	13313584	13313631	+	1	30427671	14012878	14012925	47	47	0	100.0
1	30427671	6236837	6236940	-	1	30427671	19944101	19944182	57	114	0	50.0
1	30427671	15138551	15138601	+	1	30427671	15291343	15291393	50	50	0	100.0
1	30427671	9158197	9158244	-	1	30427671	20412938	20412985	47	47	0	100.0
1	30427671	15635175	15635685	+	1	30427671	24741394	24741860	56	510	0	10.980392156862745
1	30427671	23125230	23125689	+	1	30427671	19741642	19742134	54	492	0	10.975609756097562
1	30427671	15791749	15791883	+	1	30427671	14491942	14492076	47	134	0	35.07462686567165
1	30427671	15094112	15094428	+	1	30427671	15205189	15205503	51	316	0	16.139240506329113
1	30427671	11669470	11669563	-	1	30427671	4583353	4583445	47	93	0	50.53763440860215
1	30427671	20559704	20559816	+	1	30427671	13811007	13811118	47	112	0	41.964285714285715
1	30427671	13811007	13811118	+	1	30427671	20559704	20559816	47	112	0	41.964285714285715
1	30427671	14735117	14735281	-	1	30427671	14674966	14675128	48	164	0	29.268292682926827
1	30427671	4525249	4525378	+	1	30427671	30200186	30200327	50	141	0	35.46099290780142
1	30427671	3910521	3910596	+	1	30427671	12855913	12855988	47	75	0	62.66666666666667
1	30427671	20559701	20559748	-	1	30427671	12240763	12240810	47	47	0	100.0
1	30427671	10931357	10931404	+	1	30427671	25358307	25358354	47	47	0	100.0
1	30427671	781592	781779	-	1	30427671	550601	550792	48	191	0	25.13089005235602
1	30427671	10931357	10931404	-	1	30427671	14012878	14012925	47	47	0	100.0
1	30427671	15250263	15250311	+	1	30427671	15089997	15090045	47	48	0	97.91666666666666
1	30427671	18270645	18271029	-	1	30427671	18626815	18627186	50	384	0	13.020833333333334
1	30427671	15420772	15420819	-	1	30427671	14409792	14409839	47	47	0	100.0
1	30427671	14669845	14670120	-	1	30427671	14724691	14724972	49	281	0	17.437722419928825
1	30427671	19944101	19944182	-	1	30427671	6236837	6236940	57	114	0	50.0
1	30427671	14827660	14827935	-	1	30427671	14738860	14739141	49	281	0	17.437722419928825
1	30427671	13433402	13433547	+	1	30427671	17515283	17515437	50	154	0	32.467532467532465
1	30427671	14830914	14831076	-	1	30427671	14735117	14735281	48	164	0	29.268292682926827
1	30427671	15790632	15790693	+	1	30427671	15682724	15682785	49	61	0	80.32786885245902
1	30427671	13824387	13824635	-	1	30427671	13758866	13759115	47	249	0	18.87550200803213
1	30427671	13507682	13507729	+	1	30427671	13784771	13784818	47	47	0	100.0
1	30427671	14835815	14835882	-	1	30427671	14929240	14929307	50	67	0	74.6268656716418
1	30427671	12240763	12240810	-	1	30427671	20559701	20559748	47	47	0	100.0
1	30427671	3442944	3443314	+	1	30427671	22066133	22066479	52	370	0	14.054054054054054
1	30427671	18270645	18271029	-	1	30427671	15906050	15906423	50	384	0	13.020833333333334
1	30427671	16477167	16477236	-	1	30427671	18552013	18552082	47	69	0	68.11594202898551
1	30427671	16164057	16164168	+	1	30427671	11089085	11089180	51	111	0	45.94594594594595
1	30427671	19676029	19678648	-	1	30427671	13575039	13577648	57	2635	0	2.163187855787476
1	30427671	14814038	14814158	-	1	30427671	13648106	13648232	49	126	0	38.88888888888889
1	30427671	14669845	14670120	-	1	30427671	14732016	14732297	49	281	0	17.437722419928825
1	30427671	15420772	15420819	-	1	30427671	14425546	14425593	47	47	0	100.0
1	30427671	19593794	19593841	-	1	30427671	16050551	16050598	47	47	0	100.0
1	30427671	14545593	14545699	-	1	30427671	15747548	15747654	47	106	0	44.339622641509436
1	30427671	24733180	24733227	-	1	30427671	16962491	16962538	47	47	0	100.0
1	30427671	19741642	19742134	+	1	30427671	23125230	23125689	54	492	0	10.975609756097562
1	30427671	14097923	14098192	+	1	30427671	16407082	16407352	47	270	0	17.40740740740741
1	30427671	26973410	26973457	+	1	30427671	22428188	22428235	47	47	0	100.0
1	30427671	14738860	14739141	-	1	30427671	14827660	14827935	49	281	0	17.437722419928825
1	30427671	25358307	25358354	+	1	30427671	10931357	10931404	47	47	0	100.0
1	30427671	14248271	14248327	+	1	30427671	14498783	14498839	56	56	0	100.0
1	30427671	13758866	13759115	-	1	30427671	13824387	13824635	47	249	0	18.87550200803213
1	30427671	13946846	13947015	-	1	30427671	15420089	15420259	47	170	0	27.647058823529413
1	30427671	14907960	14908027	+	1	30427671	13940770	13940837	47	67	0	70.1492537313433
1	30427671	15420772	15420819	-	1	30427671	14379893	14379940	47	47	0	100.0
1	30427671	14708043	14708174	-	1	30427671	14824894	14825025	47	131	0	35.87786259541985
1	30427671	13788417	13788511	+	1	30427671	15423577	15423671	47	94	0	50.0
1	30427671	13784771	13784818	+	1	30427671	13507682	13507729	47	47	0	100.0
1	30427671	9236676	9237007	-	1	30427671	6236649	6237021	57	374	0	15.240641711229946
1	30427671	15771119	15771713	-	1	30427671	15853501	15854094	47	594	0	7.912457912457913
1	30427671	20412938	20412985	+	1	30427671	2846546	2846593	47	47	0	100.0
1	30427671	14684672	14684798	-	1	30427671	14741584	14741710	50	126	0	39.682539682539684
1	30427671	634284	634542	+	1	30427671	7241158	7241339	61	258	0	23.643410852713178
1	30427671	15906050	15906423	-	1	30427671	18270645	18271029	50	384	0	13.020833333333334
1	30427671	29696797	29700602	-	1	30427671	29684830	29688597	57	3809	0	1.4964557626673667
1	30427671	14491838	14491970	-	1	30427671	15179068	15179199	47	132	0	35.60606060606061
1	30427671	6236649	6237021	-	1	30427671	9236676	9237007	57	374	0	15.240641711229946
1	30427671	9550569	9550652	+	1	30427671	21929776	21929859	47	83	0	56.62650602409639
1	30427671	12012796	12012879	+	1	30427671	21929776	21929859	47	83	0	56.62650602409639
1	30427671	14449809	14449884	+	1	30427671	14339740	14339815	60	75	0	80.0
1	30427671	256146	256651	+	1	30427671	16930020	16930546	57	537	0	10.614525139664805
1	30427671	16407082	16407352	+	1	30427671	14097923	14098192	47	270	0	17.40740740740741
1	30427671	14712196	14712782	+	1	30427671	14930010	14930605	61	595	0	10.252100840336134
1	30427671	15918083	15918766	-	1	30427671	16707152	16707877	56	725	0	7.724137931034483
1	30427671	13811007	13811206	+	1	30427671	26510773	26510971	47	199	0	23.618090452261306
1	30427671	14683766	14683813	+	1	30427671	14824171	14824218	47	47	0	100.0
1	30427671	14098017	14098192	-	1	30427671	15853501	15853677	47	176	0	26.704545454545453
1	30427671	550601	550792	-	1	30427671	781592	781779	48	191	0	25.13089005235602
1	30427671	13572648	13572949	+	1	30427671	8239149	8239365	64	301	0	21.262458471760798
1	30427671	15233366	15233534	+	1	30427671	15349154	15349322	57	168	0	33.92857142857143
1	30427671	16038578	16038625	-	1	30427671	19593794	19593841	47	47	0	100.0
1	30427671	14835851	14835898	-	1	30427671	14685768	14685815	47	47	0	100.0
1	30427671	7241158	7241339	+	1	30427671	634284	634542	61	258	0	23.643410852713178
1	30427671	15296939	15297203	+	1	30427671	15097615	15097878	61	264	0	23.106060606060606
1	30427671	14712724	14712771	-	1	30427671	14835851	14835898	47	47	0	100.0
1	30427671	15420772	15420819	-	1	30427671	13920728	13920775	47	47	0	100.0
1	30427671	11174210	11174711	-	1	30427671	26510765	26511225	55	501	0	10.978043912175648
1	30427671	20993294	20993361	+	1	30427671	16043343	16043410	47	67	0	70.1492537313433
1	30427671	15682356	15682423	+	1	30427671	15821577	15821644	47	67	0	70.1492537313433
1	30427671	14482600	14482647	-	1	30427671	15420772	15420819	47	47	0	100.0
1	30427671	15138551	15138601	+	1	30427671	15389447	15389497	50	50	0	100.0
1	30427671	24871535	24871948	+	1	30427671	15906050	15906451	50	413	0	12.106537530266344
1	30427671	20412938	20412985	-	1	30427671	4742013	4742060	47	47	0	100.0
1	30427671	12097468	12097529	-	1	30427671	9919258	9919319	47	61	0	77.04918032786885
1	30427671	13810900	13811035	+	1	30427671	2587829	2587964	47	135	0	34.81481481481482
1	30427671	15539151	15539241	-	1	30427671	15502644	15502735	58	91	0	63.73626373626373
1	30427671	15225230	15225331	+	1	30427671	15333227	15333328	64	101	0	63.366336633663366
1	30427671	15744267	15745237	-	1	30427671	13843078	13844098	57	1021	0	5.582761998041136
1	30427671	14012878	14012925	+	1	30427671	13313584	13313631	47	47	0	100.0
1	30427671	14732016	14732297	-	1	30427671	14827660	14827935	49	281	0	17.437722419928825
1	30427671	21210277	21210324	-	1	30427671	8276578	8276625	47	47	0	100.0
1	30427671	14013416	14013607	+	1	30427671	540475	540654	50	191	0	26.17801047120419
1	30427671	14806368	14806435	-	1	30427671	13940770	13940837	47	67	0	70.1492537313433
1	30427671	27008650	27008778	+	1	30427671	18805171	18805366	61	197	0	30.96446700507614
1	30427671	8276578	8276625	-	1	30427671	21210277	21210324	47	47	0	100.0
1	30427671	8239149	8239365	+	1	30427671	13572648	13572949	64	301	0	21.262458471760798
1	30427671	15389447	15389497	+	1	30427671	15138551	15138601	50	50	0	100.0
1	30427671	14340721	14340805	+	1	30427671	14500678	14500762	55	84	0	65.47619047619048
1	30427671	2846546	2846593	-	1	30427671	9158197	9158244	47	47	0	100.0
1	30427671	14012878	14012925	-	1	30427671	10931357	10931404	47	47	0	100.0
1	30427671	13940770	13940837	+	1	30427671	14907960	14908027	47	67	0	70.1492537313433
1	30427671	14736313	14736594	-	1	30427671	14827660	14827935	49	281	0	17.437722419928825
1	30427671	15353871	15353935	+	1	30427671	15172357	15172421	64	64	0	100.0
1	30427671	24733180	24733227	-	1	30427671	16930026	16930073	47	47	0	100.0
1	30427671	18626815	18627186	-	1	30427671	18270645	18271029	50	384	0	13.020833333333334
1	30427671	22066133	22066479	+	1	30427671	3442944	3443314	52	370	0	14.054054054054054
1	30427671	29684830	29688597	-	1	30427671	29696797	29700602	57	3809	0	1.4964557626673667
1	30427671	11301257	11301393	+	1	30427671	12062889	12063025	47	136	0	34.55882352941176
1	30427671	15174373	15174437	+	1	30427671	15353871	15353935	64	64	0	100.0
1	30427671	20559701	20559748	+	1	30427671	13313617	13313664	47	47	0	100.0
1	30427671	27241051	27241232	-	1	30427671	14013416	14013607	50	191	0	26.17801047120419
1	30427671	540475	540654	+	1	30427671	14013416	14013607	50	191	0	26.17801047120419
1	30427671	15771119	15771713	-	1	30427671	16396346	16396941	47	595	0	7.899159663865546
1	30427671	13648106	13648232	-	1	30427671	14814038	14814158	49	126	0	38.88888888888889
1	30427671	14498783	14498839	+	1	30427671	14248271	14248327	56	56	0	100.0
1	30427671	13548432	13549288	-	1	30427671	13980995	13981807	63	872	0	7.224770642201834
1	30427671	6009365	6010958	+	1	30427671	12274776	12276375	49	1599	0	3.0644152595372107
1	30427671	24741394	24741860	+	1	30427671	15635175	15635685	56	510	0	10.980392156862745
1	30427671	4742013	4742060	-	1	30427671	20412938	20412985	47	47	0	100.0
1	30427671	20412938	20412985	-	1	30427671	9158197	9158244	47	47	0	100.0
1	30427671	15352960	15353074	+	1	30427671	15090006	15090120	57	114	0	50.0
1	30427671	11454994	11455076	-	1	30427671	17620932	17621014	47	82	0	57.3170731707317
1	30427671	15089997	15090045	+	1	30427671	15250263	15250311	47	48	0	97.91666666666666
1	30427671	17620932	17621014	-	1	30427671	11454994	11455076	47	82	0	57.3170731707317
1	30427671	15420772	15420819	-	1	30427671	14364139	14364186	47	47	0	100.0
1	30427671	15853501	15853677	-	1	30427671	14098017	14098192	47	176	0	26.704545454545453
1	30427671	18552013	18552082	-	1	30427671	16477167	16477236	47	69	0	68.11594202898551
1	30427671	15176369	15176433	+	1	30427671	15353871	15353935	64	64	0	100.0
1	30427671	14900237	14900357	+	1	30427671	13648106	13648232	49	126	0	38.88888888888889
1	30427671	15291343	15291393	+	1	30427671	15138551	15138601	50	50	0	100.0
1	30427671	14670129	14671040	-	1	30427671	14687174	14688096	50	922	0	5.42299349240781
1	30427671	21929776	21929859	+	1	30427671	9550569	9550652	47	83	0	56.62650602409639
1	30427671	29078607	29078802	+	1	30427671	12457863	12458057	47	195	0	24.102564102564102
1	30427671	12274776	12276375	+	1	30427671	6009365	6010958	49	1599	0	3.0644152595372107
1	30427671	12062889	12063025	+	1	30427671	11301257	11301393	47	136	0	34.55882352941176
1	30427671	9384238	9384384	+	1	30427671	2587303	2587502	57	199	0	28.643216080402013
1	30427671	15423577	15423671	+	1	30427671	13788417	13788511	47	94	0	50.0
1	30427671	15178962	15179096	-	1	30427671	14491942	14492076	47	134	0	35.07462686567165
1	30427671	13980995	13981807	-	1	30427671	13548432	13549288	63	872	0	7.224770642201834
1	30427671	16407185	16407352	-	1	30427671	16114342	16114510	47	168	0	27.976190476190478
1	30427671	15512665	15512725	+	1	30427671	15790680	15790740	60	60	0	100.0
1	30427671	15074565	15074641	-	1	30427671	14317233	14317309	63	76	0	82.89473684210526
1	30427671	25963177	25963252	+	1	30427671	12855913	12855988	47	75	0	62.66666666666667
1	30427671	12855913	12855988	+	1	30427671	3910521	3910596	47	75	0	62.66666666666667
1	30427671	16396346	16396941	-	1	30427671	15771119	15771713	47	595	0	7.899159663865546
1	30427671	14500678	14500762	+	1	30427671	14340721	14340805	55	84	0	65.47619047619048
1	30427671	15821577	15821644	+	1	30427671	15682356	15682423	47	67	0	70.1492537313433
1	30427671	15705165	15705579	-	1	30427671	13711121	13711616	62	495	0	12.525252525252526
1	30427671	14124609	14124784	-	1	30427671	15417984	15418154	49	175	0	28.000000000000004
1	30427671	14379893	14379940	-	1	30427671	15420772	15420819	47	47	0	100.0
1	30427671	14967615	14969733	-	1	30427671	14822609	14824771	57	2162	0	2.6364477335800185
1	30427671	15790680	15790740	+	1	30427671	15512665	15512725	60	60	0	100.0
1	30427671	16930026	16930073	-	1	30427671	24733180	24733227	47	47	0	100.0
1	30427671	14491942	14492076	+	1	30427671	15791749	15791883	47	134	0	35.07462686567165
1	30427671	8190426	8190520	+	1	30427671	3251348	3251441	47	94	0	50.0
1	30427671	26510765	26511225	-	1	30427671	11174210	11174711	55	501	0	10.978043912175648
1	30427671	15420772	15420819	-	1	30427671	14482600	14482647	47	47	0	100.0
1	30427671	26510773	26510971	+	1	30427671	13811007	13811206	47	199	0	23.618090452261306
1	30427671	15333227	15333328	+	1	30427671	15225230	15225331	64	101	0	63.366336633663366
1	30427671	9158197	9158244	-	1	30427671	2846546	2846593	47	47	0	100.0
1	30427671	15682724	15682785	+	1	30427671	15790632	15790693	49	61	0	80.32786885245902
1	30427671	30200186	30200327	+	1	30427671	4525249	4525378	50	141	0	35.46099290780142
1	30427671	3251348	3251441	+	1	30427671	8190426	8190520	47	94	0	50.0
1	30427671	15906050	15906451	+	1	30427671	24871535	24871948	50	413	0	12.106537530266344
1	30427671	11089085	11089180	+	1	30427671	16164057	16164168	51	111	0	45.94594594594595
1	30427671	14272404	14273146	-	1	30427671	15534667	15535433	52	766	0	6.7885117493472595
1	30427671	14013416	14013607	-	1	30427671	27241051	27241232	50	191	0	26.17801047120419
1	30427671	13313617	13313664	+	1	30427671	20559701	20559748	47	47	0	100.0
1	30427671	14730698	14730977	-	1	30427671	14674972	14675249	61	279	0	21.863799283154123
1	30427671	13843078	13844098	-	1	30427671	15744267	15745237	57	1021	0	5.582761998041136
1	30427671	15420089	15420259	-	1	30427671	13946846	13947015	47	170	0	27.647058823529413
1	30427671	15353871	15353935	+	1	30427671	15174373	15174437	64	64	0	100.0
1	30427671	11708482	11708529	-	1	30427671	11408398	11408445	47	47	0	100.0
1	30427671	14744108	14744389	-	1	30427671	14827660	14827935	49	281	0	17.437722419928825
1	30427671	14179529	14179728	-	1	30427671	14499192	14499367	68	199	0	34.17085427135678
1	30427671	30389597	30389643	-	1	30427671	29639527	29639573	46	46	0	100.0
1	30427671	17118086	17118985	-	1	30427671	22221816	22222662	57	899	0	6.340378197997776
1	30427671	4093347	4093393	+	1	30427671	20520477	20520523	46	46	0	100.0
1	30427671	12240814	12240904	-	1	30427671	21615302	21615393	46	91	0	50.54945054945055
1	30427671	21128665	21128775	+	1	30427671	5863306	5863415	46	110	0	41.81818181818181
1	30427671	14746312	14746510	-	1	30427671	14711225	14711423	46	198	0	23.232323232323232
1	30427671	15351652	15351711	+	1	30427671	15146606	15146665	46	59	0	77.96610169491525
1	30427671	12818353	12818531	+	1	30427671	10347191	10347380	49	189	0	25.925925925925924
1	30427671	6236837	6236974	+	1	30427671	18599980	18600167	57	189	0	30.158730158730158
1	30427671	14379906	14379958	+	1	30427671	13920741	13920793	52	52	0	100.0
1	30427671	15754493	15754733	-	1	30427671	14098017	14098257	46	240	0	19.166666666666668
1	30427671	20172383	20172644	+	1	30427671	8623092	8623443	73	380	0	19.210526315789473
1	30427671	21615302	21615393	-	1	30427671	12240814	12240904	46	91	0	50.54945054945055
1	30427671	19763349	19763450	+	1	30427671	11992443	11992544	46	101	0	45.54455445544555
1	30427671	15277173	15277458	-	1	30427671	15207313	15207652	57	340	0	16.76470588235294
1	30427671	12993521	12993591	+	1	30427671	5899681	5899751	46	70	0	65.71428571428571
1	30427671	25010723	25010787	+	1	30427671	22854842	22854906	46	64	0	71.875
1	30427671	14804888	14805522	-	1	30427671	14694735	14695310	57	634	0	8.990536277602523
1	30427671	30251486	30251568	+	1	30427671	12328989	12329071	49	82	0	59.756097560975604
1	30427671	12996597	12996787	-	1	30427671	12343380	12343579	49	199	0	24.623115577889447
1	30427671	11286949	11287220	+	1	30427671	13166714	13166901	78	271	0	28.782287822878228
1	30427671	14498730	14498776	-	1	30427671	14429133	14429179	46	46	0	100.0
1	30427671	14709837	14710035	-	1	30427671	14661383	14661581	46	198	0	23.232323232323232
1	30427671	587696	587819	+	1	30427671	10021646	10021753	50	123	0	40.65040650406504
1	30427671	5659107	5659266	-	1	30427671	17102270	17102484	57	215	0	26.51162790697674
1	30427671	15331258	15331326	+	1	30427671	15229889	15229957	46	68	0	67.64705882352942
1	30427671	15771342	15771713	-	1	30427671	13402036	13402403	47	371	0	12.668463611859837
1	30427671	10021646	10021753	+	1	30427671	587696	587819	50	123	0	40.65040650406504
1	30427671	15018375	15019157	-	1	30427671	14675623	14676346	57	782	0	7.289002557544758
1	30427671	14449245	14449322	-	1	30427671	14255839	14255916	46	77	0	59.74025974025974
1	30427671	28653412	28653612	+	1	30427671	7166779	7166996	50	217	0	23.04147465437788
1	30427671	8189964	8190556	+	1	30427671	22192010	22192549	57	592	0	9.628378378378379
1	30427671	14711225	14711423	-	1	30427671	14661383	14661581	46	198	0	23.232323232323232
1	30427671	14819527	14820125	-	1	30427671	14722816	14723517	65	701	0	9.272467902995722
1	30427671	424094	424248	-	1	30427671	1289313	1289461	54	154	0	35.064935064935064
1	30427671	15548988	15549144	+	1	30427671	15162415	15162571	46	156	0	29.48717948717949
1	30427671	26711872	26712697	-	1	30427671	26711872	26712697	46	825	0	5.575757575757575
1	30427671	15518541	15519436	+	1	30427671	15822219	15823055	57	895	0	6.368715083798883
1	30427671	11803776	11803885	+	1	30427671	587696	587819	50	123	0	40.65040650406504
1	30427671	14929604	14929711	-	1	30427671	14670133	14670240	46	107	0	42.99065420560748
1	30427671	11992443	11992544	+	1	30427671	19763349	19763450	46	101	0	45.54455445544555
1	30427671	21128699	21128775	+	1	30427671	12097846	12097921	46	76	0	60.526315789473685
1	30427671	28519995	28520041	+	1	30427671	6995292	6995338	46	46	0	100.0
1	30427671	9236026	9236981	+	1	30427671	15634961	15635861	57	955	0	5.968586387434556
1	30427671	7717694	7717765	-	1	30427671	3360569	3360640	46	71	0	64.7887323943662
1	30427671	29639527	29639573	-	1	30427671	30389597	30389643	46	46	0	100.0
1	30427671	14746312	14746510	-	1	30427671	14709837	14710035	46	198	0	23.232323232323232
1	30427671	15091333	15091392	+	1	30427671	15351652	15351711	46	59	0	77.96610169491525
1	30427671	15502534	15502611	-	1	30427671	15044474	15044549	49	77	0	63.63636363636363
1	30427671	15545236	15545313	+	1	30427671	15834327	15834404	58	77	0	75.32467532467533
1	30427671	16596658	16596782	-	1	30427671	16361986	16362120	49	134	0	36.56716417910448
1	30427671	24705421	24705630	+	1	30427671	25722903	25723055	57	209	0	27.27272727272727
1	30427671	10931260	10931376	-	1	30427671	8622851	8622984	50	133	0	37.59398496240601
1	30427671	15351652	15351711	+	1	30427671	15143726	15143785	46	59	0	77.96610169491525
1	30427671	25013091	25013155	+	1	30427671	22854842	22854906	46	64	0	71.875
1	30427671	12185649	12185758	-	1	30427671	12426162	12426270	46	109	0	42.201834862385326
1	30427671	13920741	13920793	+	1	30427671	14379906	14379958	52	52	0	100.0
